"","Date","Country","Currency","year_week","WeeklyRate"
"2370",2017-10-27,"Poland","PLN","2017 43",4.23672
"2371",2017-10-20,"Poland","PLN","2017 42",4.23416
"2372",2017-10-13,"Poland","PLN","2017 41",4.28288
"2373",2017-10-06,"Poland","PLN","2017 40",4.30488
"2374",2017-09-29,"Poland","PLN","2017 39",4.29392
"2375",2017-09-22,"Poland","PLN","2017 38",4.2784
"2376",2017-09-15,"Poland","PLN","2017 37",4.26782
"2377",2017-09-08,"Poland","PLN","2017 36",4.24298
"2378",2017-09-01,"Poland","PLN","2017 35",4.25686
"2379",2017-08-25,"Poland","PLN","2017 34",4.27512
"2380",2017-08-18,"Poland","PLN","2017 33",4.27476
"2381",2017-08-11,"Poland","PLN","2017 32",4.26694
"2382",2017-08-04,"Poland","PLN","2017 31",4.25064
"2383",2017-07-28,"Poland","PLN","2017 30",4.25252
"2384",2017-07-21,"Poland","PLN","2017 29",4.214
"2385",2017-07-14,"Poland","PLN","2017 28",4.23496
"2386",2017-07-07,"Poland","PLN","2017 27",4.24088
"2387",2017-06-30,"Poland","PLN","2017 26",4.22764
"2388",2017-06-23,"Poland","PLN","2017 25",4.23042
"2389",2017-06-16,"Poland","PLN","2017 24",4.20216
"2390",2017-06-09,"Poland","PLN","2017 23",4.19422
"2391",2017-06-02,"Poland","PLN","2017 22",4.18048
"2392",2017-05-26,"Poland","PLN","2017 21",4.18794
"2393",2017-05-19,"Poland","PLN","2017 20",4.20354
"2394",2017-05-12,"Poland","PLN","2017 19",4.21652
"2395",2017-05-05,"Poland","PLN","2017 18",4.207025
"2396",2017-04-28,"Poland","PLN","2017 17",4.22748
"2397",2017-04-21,"Poland","PLN","2017 16",4.2509
"2398",2017-04-13,"Poland","PLN","2017 15",4.241125
"2399",2017-04-07,"Poland","PLN","2017 14",4.2337
"2400",2017-03-31,"Poland","PLN","2017 13",4.23996
"2401",2017-03-24,"Poland","PLN","2017 12",4.27288
"2402",2017-03-17,"Poland","PLN","2017 11",4.31518
"2403",2017-03-10,"Poland","PLN","2017 10",4.31452
"2404",2017-03-03,"Poland","PLN","2017 9",4.30404
"2405",2017-02-24,"Poland","PLN","2017 8",4.30968
"2406",2017-02-17,"Poland","PLN","2017 7",4.3129
"2407",2017-02-10,"Poland","PLN","2017 6",4.29938
"2408",2017-02-03,"Poland","PLN","2017 5",4.31556
"2409",2017-01-27,"Poland","PLN","2017 4",4.3584
"2410",2017-01-20,"Poland","PLN","2017 3",4.37044
"2411",2017-01-13,"Poland","PLN","2017 2",4.3741
"2412",2017-01-06,"Poland","PLN","2017 1",4.38134
"2413",2016-12-30,"Poland","PLN","2016 53",4.4103
"2414",2016-12-29,"Poland","PLN","2016 52",4.408925
"2415",2016-12-22,"Poland","PLN","2016 51",4.41166
"2416",2016-12-15,"Poland","PLN","2016 50",4.44556
"2417",2016-12-08,"Poland","PLN","2016 49",4.46994
"2418",2016-12-01,"Poland","PLN","2016 48",4.43684
"2419",2016-11-24,"Poland","PLN","2016 47",4.42668
"2420",2016-11-17,"Poland","PLN","2016 46",4.42534
"2421",2016-11-10,"Poland","PLN","2016 45",4.33496
"2422",2016-11-03,"Poland","PLN","2016 44",4.32222
"2423",2016-10-27,"Poland","PLN","2016 43",4.31992
"2424",2016-10-20,"Poland","PLN","2016 42",4.31894
"2425",2016-10-13,"Poland","PLN","2016 41",4.2868
"2426",2016-10-06,"Poland","PLN","2016 40",4.2986
"2427",2016-09-29,"Poland","PLN","2016 39",4.29518
"2428",2016-09-22,"Poland","PLN","2016 38",4.29668
"2429",2016-09-15,"Poland","PLN","2016 37",4.33982
"2430",2016-09-08,"Poland","PLN","2016 36",4.34264
"2431",2016-09-01,"Poland","PLN","2016 35",4.34344
"2432",2016-08-25,"Poland","PLN","2016 34",4.30598
"2433",2016-08-18,"Poland","PLN","2016 33",4.27762
"2434",2016-08-11,"Poland","PLN","2016 32",4.27168
"2435",2016-08-04,"Poland","PLN","2016 31",4.32902
"2436",2016-07-28,"Poland","PLN","2016 30",4.3626
"2437",2016-07-21,"Poland","PLN","2016 29",4.38166
"2438",2016-07-14,"Poland","PLN","2016 28",4.41658
"2439",2016-07-07,"Poland","PLN","2016 27",4.43128
"2440",2016-06-30,"Poland","PLN","2016 26",4.4441
"2441",2016-06-23,"Poland","PLN","2016 25",4.3947
"2442",2016-06-16,"Poland","PLN","2016 24",4.40832
"2443",2016-06-09,"Poland","PLN","2016 23",4.35344
"2444",2016-06-02,"Poland","PLN","2016 22",4.39196
"2445",2016-05-26,"Poland","PLN","2016 21",4.42482
"2446",2016-05-19,"Poland","PLN","2016 20",4.38162
"2447",2016-05-12,"Poland","PLN","2016 19",4.41956
"2448",2016-05-05,"Poland","PLN","2016 18",4.39624
"2449",2016-04-28,"Poland","PLN","2016 17",4.38028
"2450",2016-04-21,"Poland","PLN","2016 16",4.30026
"2451",2016-04-14,"Poland","PLN","2016 15",4.2906
"2452",2016-04-07,"Poland","PLN","2016 14",4.25394
"2453",2016-03-31,"Poland","PLN","2016 13",4.25373333333333
"2454",2016-03-24,"Poland","PLN","2016 12",4.26338
"2455",2016-03-17,"Poland","PLN","2016 11",4.29486
"2456",2016-03-10,"Poland","PLN","2016 10",4.31874
"2457",2016-03-03,"Poland","PLN","2016 9",4.34556
"2458",2016-02-25,"Poland","PLN","2016 8",4.36704
"2459",2016-02-18,"Poland","PLN","2016 7",4.39824
"2460",2016-02-11,"Poland","PLN","2016 6",4.4358
"2461",2016-02-04,"Poland","PLN","2016 5",4.41078
"2462",2016-01-28,"Poland","PLN","2016 4",4.46926
"2463",2016-01-21,"Poland","PLN","2016 3",4.45528
"2464",2016-01-14,"Poland","PLN","2016 2",4.3585
"2465",2016-01-07,"Poland","PLN","2016 1",4.323125
"2466",2021-11-22,"Romania","RON","2021 47",4.94960000000001
"2467",2021-11-15,"Romania","RON","2021 46",4.94960000000001
"2468",2021-11-08,"Romania","RON","2021 45",4.9491
"2469",2021-11-01,"Romania","RON","2021 44",4.94930000000001
"2470",2021-10-25,"Romania","RON","2021 43",4.9475
"2471",2021-10-18,"Romania","RON","2021 42",4.94900000000001
"2472",2021-10-11,"Romania","RON","2021 41",4.94930000000001
"2473",2021-10-04,"Romania","RON","2021 40",4.9478
"2474",2021-09-27,"Romania","RON","2021 39",4.94949999999999
"2475",2021-09-20,"Romania","RON","2021 38",4.94930000000001
"2476",2021-09-13,"Romania","RON","2021 37",4.94529999999999
"2477",2021-09-06,"Romania","RON","2021 36",4.9478
"2478",2021-08-30,"Romania","RON","2021 35",4.93429999999999
"2479",2021-08-23,"Romania","RON","2021 34",4.9294
"2480",2021-08-16,"Romania","RON","2021 33",4.9138
"2481",2021-08-02,"Romania","RON","2021 31",4.918
"2482",2021-07-26,"Romania","RON","2021 30",4.92230000000001
"2483",2021-07-19,"Romania","RON","2021 29",4.92679999999999
"2484",2021-07-12,"Romania","RON","2021 28",4.928
"2485",2021-07-05,"Romania","RON","2021 27",4.92609999999999
"2486",2021-06-28,"Romania","RON","2021 26",4.92679999999999
"2487",2021-06-21,"Romania","RON","2021 25",4.92370000000001
"2488",2021-06-14,"Romania","RON","2021 24",4.9203
"2489",2021-06-07,"Romania","RON","2021 23",4.9234
"2490",2021-05-31,"Romania","RON","2021 22",4.91950000000001
"2491",2021-05-24,"Romania","RON","2021 21",4.9255
"2492",2021-05-17,"Romania","RON","2021 20",4.92590000000001
"2493",2021-05-10,"Romania","RON","2021 19",4.92479999999999
"2494",2021-05-03,"Romania","RON","2021 18",4.9269
"2495",2021-04-26,"Romania","RON","2021 17",4.92330000000001
"2496",2021-04-19,"Romania","RON","2021 16",4.926
"2497",2021-04-12,"Romania","RON","2021 15",4.9203
"2498",2021-03-29,"Romania","RON","2021 13",4.90249999999999
"2499",2021-03-22,"Romania","RON","2021 12",4.88619999999999
"2500",2021-03-15,"Romania","RON","2021 11",4.8845
"2501",2021-03-08,"Romania","RON","2021 10",4.88519999999999
"2502",2021-03-01,"Romania","RON","2021 9",4.87489999999999
"2503",2021-02-22,"Romania","RON","2021 8",4.87579999999999
"2504",2021-02-15,"Romania","RON","2021 7",4.87530000000001
"2505",2021-02-08,"Romania","RON","2021 6",4.8748
"2506",2021-02-01,"Romania","RON","2021 5",4.8735
"2507",2021-01-25,"Romania","RON","2021 4",4.87439999999999
"2508",2021-01-18,"Romania","RON","2021 3",4.8743
"2509",2021-01-11,"Romania","RON","2021 2",4.8705
"2510",2020-12-21,"Romania","RON","2020 51",4.8603
"2511",2020-12-14,"Romania","RON","2020 50",4.8707
"2512",2020-12-07,"Romania","RON","2020 49",4.8735
"2513",2020-11-30,"Romania","RON","2020 48",4.87320000000001
"2514",2020-11-23,"Romania","RON","2020 47",4.87399999999999
"2515",2020-11-16,"Romania","RON","2020 46",4.87280000000001
"2516",2020-11-09,"Romania","RON","2020 45",4.8655
"2517",2020-11-02,"Romania","RON","2020 44",4.86739999999999
"2518",2020-10-26,"Romania","RON","2020 43",4.8748
"2519",2020-10-19,"Romania","RON","2020 42",4.87680000000001
"2520",2020-10-12,"Romania","RON","2020 41",4.87269999999999
"2521",2020-10-05,"Romania","RON","2020 40",4.87399999999999
"2522",2020-09-28,"Romania","RON","2020 39",4.8743
"2523",2020-09-21,"Romania","RON","2020 38",4.86
"2524",2020-09-14,"Romania","RON","2020 37",4.85800000000001
"2525",2020-09-07,"Romania","RON","2020 36",4.8555
"2526",2020-08-31,"Romania","RON","2020 35",4.83979999999999
"2527",2020-08-24,"Romania","RON","2020 34",4.84
"2528",2020-08-17,"Romania","RON","2020 33",4.83430000000001
"2529",2020-08-10,"Romania","RON","2020 32",4.836
"2530",2020-08-03,"Romania","RON","2020 31",4.8355
"2531",2020-07-27,"Romania","RON","2020 30",4.8303
"2532",2020-07-20,"Romania","RON","2020 29",4.84180000000001
"2533",2020-07-13,"Romania","RON","2020 28",4.84430000000001
"2534",2020-07-06,"Romania","RON","2020 27",4.8375
"2535",2020-06-29,"Romania","RON","2020 26",4.84399999999999
"2536",2020-06-22,"Romania","RON","2020 25",4.8422
"2537",2020-06-15,"Romania","RON","2020 24",4.83350000000001
"2538",2020-06-08,"Romania","RON","2020 23",4.83589999999999
"2539",2020-06-01,"Romania","RON","2020 22",4.8437
"2540",2020-05-25,"Romania","RON","2020 21",4.84199999999999
"2541",2020-05-18,"Romania","RON","2020 20",4.83880000000001
"2542",2020-05-11,"Romania","RON","2020 19",4.8303
"2543",2020-05-04,"Romania","RON","2020 18",4.8368
"2544",2020-04-27,"Romania","RON","2020 17",4.83699999999999
"2545",2020-04-20,"Romania","RON","2020 16",4.83770000000001
"2546",2020-04-06,"Romania","RON","2020 14",4.83350000000001
"2547",2020-03-30,"Romania","RON","2020 13",4.8278
"2548",2020-03-23,"Romania","RON","2020 12",4.84809999999999
"2549",2020-03-16,"Romania","RON","2020 11",4.83430000000001
"2550",2020-03-09,"Romania","RON","2020 10",4.8175
"2551",2020-03-02,"Romania","RON","2020 9",4.8106
"2552",2020-02-24,"Romania","RON","2020 8",4.80629999999999
"2553",2020-02-17,"Romania","RON","2020 7",4.77680000000001
"2554",2020-02-10,"Romania","RON","2020 6",4.7663
"2555",2020-02-03,"Romania","RON","2020 5",4.77879999999999
"2556",2020-01-27,"Romania","RON","2020 4",4.7808
"2557",2020-01-20,"Romania","RON","2020 3",4.7794
"2558",2020-01-13,"Romania","RON","2020 2",4.7784
"2559",2020-01-06,"Romania","RON","2020 1",4.77429999999999
"2560",2019-12-16,"Romania","RON","2019 50",4.7791
"2561",2019-12-09,"Romania","RON","2019 49",4.7789
"2562",2019-12-02,"Romania","RON","2019 48",4.7794
"2563",2019-11-25,"Romania","RON","2019 47",4.77229999999999
"2564",2019-11-18,"Romania","RON","2019 46",4.7744
"2565",2019-11-11,"Romania","RON","2019 45",4.7643
"2566",2019-11-04,"Romania","RON","2019 44",4.7542
"2567",2019-10-28,"Romania","RON","2019 43",4.75589999999999
"2568",2019-10-21,"Romania","RON","2019 42",4.7584
"2569",2019-10-14,"Romania","RON","2019 41",4.75460000000001
"2570",2019-10-07,"Romania","RON","2019 40",4.7475
"2571",2019-09-30,"Romania","RON","2019 39",4.74960000000001
"2572",2019-09-23,"Romania","RON","2019 38",4.74979999999999
"2573",2019-09-16,"Romania","RON","2019 37",4.7348
"2574",2019-09-09,"Romania","RON","2019 36",4.7297
"2575",2019-09-02,"Romania","RON","2019 35",4.7239
"2576",2019-08-26,"Romania","RON","2019 34",4.7277
"2577",2019-08-19,"Romania","RON","2019 33",4.7318
"2578",2019-08-12,"Romania","RON","2019 32",4.72499999999999
"2579",2019-08-05,"Romania","RON","2019 31",4.73250000000001
"2580",2019-07-29,"Romania","RON","2019 30",4.72869999999999
"2581",2019-07-22,"Romania","RON","2019 29",4.7225
"2582",2019-07-15,"Romania","RON","2019 28",4.7333
"2583",2019-07-08,"Romania","RON","2019 27",4.72
"2584",2019-07-01,"Romania","RON","2019 26",4.73269999999999
"2585",2019-06-24,"Romania","RON","2019 25",4.71810000000001
"2586",2019-06-17,"Romania","RON","2019 24",4.72799999999999
"2587",2019-06-10,"Romania","RON","2019 23",4.7196
"2588",2019-06-03,"Romania","RON","2019 22",4.7377
"2589",2019-05-27,"Romania","RON","2019 21",4.76039999999999
"2590",2019-05-20,"Romania","RON","2019 20",4.75969999999999
"2591",2019-05-13,"Romania","RON","2019 19",4.7606
"2592",2019-05-06,"Romania","RON","2019 18",4.75550000000001
"2593",2019-04-29,"Romania","RON","2019 17",4.75170000000001
"2594",2019-04-15,"Romania","RON","2019 15",4.76180000000001
"2595",2019-04-08,"Romania","RON","2019 14",4.75120000000001
"2596",2019-04-01,"Romania","RON","2019 13",4.76259999999999
"2597",2019-03-25,"Romania","RON","2019 12",4.75530000000001
"2598",2019-03-18,"Romania","RON","2019 11",4.7543
"2599",2019-03-11,"Romania","RON","2019 10",4.7491
"2600",2019-03-04,"Romania","RON","2019 9",4.74119999999999
"2601",2019-02-25,"Romania","RON","2019 8",4.7643
"2602",2019-02-18,"Romania","RON","2019 7",4.74050000000001
"2603",2019-02-11,"Romania","RON","2019 6",4.74050000000001
"2604",2019-02-04,"Romania","RON","2019 5",4.756
"2605",2019-01-28,"Romania","RON","2019 4",4.7646
"2606",2019-01-21,"Romania","RON","2019 3",4.71099999999999
"2607",2019-01-14,"Romania","RON","2019 2",4.6815
"2608",2019-01-07,"Romania","RON","2019 1",4.66249999999999
"2609",2018-12-17,"Romania","RON","2018 51",4.65499999999999
"2610",2018-12-10,"Romania","RON","2018 50",4.65020000000001
"2611",2018-12-03,"Romania","RON","2018 49",4.6539
"2612",2018-11-26,"Romania","RON","2018 48",4.65879999999999
"2613",2018-11-19,"Romania","RON","2018 47",4.66660000000001
"2614",2018-11-12,"Romania","RON","2018 46",4.65749999999999
"2615",2018-11-05,"Romania","RON","2018 45",4.6608
"2616",2018-10-29,"Romania","RON","2018 44",4.66469999999999
"2617",2018-10-22,"Romania","RON","2018 43",4.66690000000001
"2618",2018-10-15,"Romania","RON","2018 42",4.66729999999999
"2619",2018-10-08,"Romania","RON","2018 41",4.6675
"2620",2018-10-01,"Romania","RON","2018 40",4.6605
"2621",2018-09-24,"Romania","RON","2018 39",4.65789999999999
"2622",2018-09-17,"Romania","RON","2018 38",4.6431
"2623",2018-09-10,"Romania","RON","2018 37",4.63079999999999
"2624",2018-09-03,"Romania","RON","2018 36",4.6338
"2625",2018-08-27,"Romania","RON","2018 35",4.6423
"2626",2018-08-20,"Romania","RON","2018 34",4.649
"2627",2018-08-13,"Romania","RON","2018 33",4.65879999999999
"2628",2018-08-06,"Romania","RON","2018 32",4.6272
"2629",2018-07-30,"Romania","RON","2018 31",4.62379999999999
"2630",2018-07-23,"Romania","RON","2018 30",4.6464
"2631",2018-07-16,"Romania","RON","2018 29",4.65580000000001
"2632",2018-07-09,"Romania","RON","2018 28",4.6585
"2633",2018-07-02,"Romania","RON","2018 27",4.65780000000001
"2634",2018-06-25,"Romania","RON","2018 26",4.66899999999999
"2635",2018-06-18,"Romania","RON","2018 25",4.6658
"2636",2018-06-11,"Romania","RON","2018 24",4.659
"2637",2018-06-04,"Romania","RON","2018 23",4.6548
"2638",2018-05-28,"Romania","RON","2018 22",4.63599999999999
"2639",2018-05-21,"Romania","RON","2018 21",4.62170000000001
"2640",2018-05-14,"Romania","RON","2018 20",4.62900000000001
"2641",2018-05-07,"Romania","RON","2018 19",4.6563
"2642",2018-04-30,"Romania","RON","2018 18",4.66140000000001
"2643",2018-04-23,"Romania","RON","2018 17",4.6577
"2644",2018-04-16,"Romania","RON","2018 16",4.6508
"2645",2018-04-09,"Romania","RON","2018 15",4.66339999999999
"2646",2018-03-26,"Romania","RON","2018 13",4.6593
"2647",2018-03-19,"Romania","RON","2018 12",4.66770000000001
"2648",2018-03-12,"Romania","RON","2018 11",4.66179999999999
"2649",2018-03-05,"Romania","RON","2018 10",4.66179999999999
"2650",2018-02-26,"Romania","RON","2018 9",4.66249999999999
"2651",2018-02-19,"Romania","RON","2018 8",4.6613
"2652",2018-02-12,"Romania","RON","2018 7",4.65239999999999
"2653",2018-02-05,"Romania","RON","2018 6",4.6333
"2654",2018-01-29,"Romania","RON","2018 5",4.653
"2655",2018-01-22,"Romania","RON","2018 4",4.66699999999999
"2656",2018-01-15,"Romania","RON","2018 3",4.6278
"2657",2018-01-08,"Romania","RON","2018 2",4.6206
"2658",2018-01-01,"Romania","RON","2018 1",4.6585
"2659",2017-12-18,"Romania","RON","2017 51",4.62280000000001
"2660",2017-12-11,"Romania","RON","2017 50",4.63230000000001
"2661",2017-12-04,"Romania","RON","2017 49",4.62150000000001
"2662",2017-11-27,"Romania","RON","2017 48",4.6418
"2663",2017-11-20,"Romania","RON","2017 47",4.65140000000001
"2664",2017-11-13,"Romania","RON","2017 46",4.6562
"2665",2017-11-06,"Romania","RON","2017 45",4.58950000000001
"2666",2017-10-30,"Romania","RON","2017 44",4.599
"2667",2017-10-23,"Romania","RON","2017 43",4.6
"2668",2017-10-16,"Romania","RON","2017 42",4.5838
"2669",2017-10-09,"Romania","RON","2017 41",4.57539999999999
"2670",2017-10-02,"Romania","RON","2017 40",4.58779999999999
"2671",2017-09-25,"Romania","RON","2017 39",4.5988
"2672",2017-09-18,"Romania","RON","2017 38",4.5993
"2673",2017-09-11,"Romania","RON","2017 37",4.5987
"2674",2017-09-04,"Romania","RON","2017 36",4.5962
"2675",2017-08-28,"Romania","RON","2017 35",4.59769999999999
"2676",2017-08-21,"Romania","RON","2017 34",4.58490000000001
"2677",2017-08-14,"Romania","RON","2017 33",4.57159999999999
"2678",2017-08-07,"Romania","RON","2017 32",4.564
"2679",2017-07-31,"Romania","RON","2017 31",4.55899999999999
"2680",2017-07-24,"Romania","RON","2017 30",4.56379999999999
"2681",2017-07-17,"Romania","RON","2017 29",4.55979999999999
"2682",2017-07-10,"Romania","RON","2017 28",4.58619999999999
"2683",2017-07-03,"Romania","RON","2017 27",4.5634
"2684",2017-06-26,"Romania","RON","2017 26",4.57490000000001
"2685",2017-06-19,"Romania","RON","2017 25",4.59010000000001
"2686",2017-06-12,"Romania","RON","2017 24",4.56199999999999
"2687",2017-06-05,"Romania","RON","2017 23",4.5698
"2688",2017-05-29,"Romania","RON","2017 22",4.56379999999999
"2689",2017-05-22,"Romania","RON","2017 21",4.5609
"2690",2017-05-15,"Romania","RON","2017 20",4.55029999999999
"2691",2017-05-08,"Romania","RON","2017 19",4.5488
"2692",2017-05-01,"Romania","RON","2017 18",4.5348
"2693",2017-04-24,"Romania","RON","2017 17",4.52850000000001
"2694",2017-04-10,"Romania","RON","2017 15",4.51180000000001
"2695",2017-04-03,"Romania","RON","2017 14",4.54949999999999
"2696",2017-03-27,"Romania","RON","2017 13",4.5491
"2697",2017-03-20,"Romania","RON","2017 12",4.5605
"2698",2017-03-13,"Romania","RON","2017 11",4.55599999999999
"2699",2017-03-06,"Romania","RON","2017 10",4.529
"2700",2017-02-27,"Romania","RON","2017 9",4.5129
"2701",2017-02-20,"Romania","RON","2017 8",4.52179999999999
"2702",2017-02-13,"Romania","RON","2017 7",4.5022
"2703",2017-02-06,"Romania","RON","2017 6",4.50850000000001
"2704",2017-01-30,"Romania","RON","2017 5",4.5008
"2705",2017-01-23,"Romania","RON","2017 4",4.4978
"2706",2017-01-16,"Romania","RON","2017 3",4.5023
"2707",2017-01-09,"Romania","RON","2017 2",4.539
"2708",2017-01-02,"Romania","RON","2017 1",4.51790000000001
"2709",2016-12-19,"Romania","RON","2016 51",4.51790000000001
"2710",2016-12-12,"Romania","RON","2016 50",4.50730000000001
"2711",2016-12-05,"Romania","RON","2016 49",4.50099999999999
"2712",2016-11-28,"Romania","RON","2016 48",4.515
"2713",2016-11-21,"Romania","RON","2016 47",4.51050000000001
"2714",2016-11-14,"Romania","RON","2016 46",4.5183
"2715",2016-11-07,"Romania","RON","2016 45",4.49879999999999
"2716",2016-10-31,"Romania","RON","2016 44",4.50599999999999
"2717",2016-10-24,"Romania","RON","2016 43",4.50650000000001
"2718",2016-10-17,"Romania","RON","2016 42",4.50650000000001
"2719",2016-10-10,"Romania","RON","2016 41",4.50350000000001
"2720",2016-10-03,"Romania","RON","2016 40",4.4505
"2721",2016-09-26,"Romania","RON","2016 39",4.44979999999999
"2722",2016-09-19,"Romania","RON","2016 38",4.44750000000001
"2723",2016-09-12,"Romania","RON","2016 37",4.4499
"2724",2016-09-05,"Romania","RON","2016 36",4.44950000000001
"2725",2016-08-29,"Romania","RON","2016 35",4.45759999999999
"2726",2016-08-22,"Romania","RON","2016 34",4.45830000000001
"2727",2016-08-15,"Romania","RON","2016 33",4.4594
"2728",2016-08-08,"Romania","RON","2016 32",4.4584
"2729",2016-08-01,"Romania","RON","2016 31",4.454
"2730",2016-07-25,"Romania","RON","2016 30",4.448
"2731",2016-07-18,"Romania","RON","2016 29",4.46860000000001
"2732",2016-07-11,"Romania","RON","2016 28",4.4938
"2733",2016-07-04,"Romania","RON","2016 27",4.5133
"2734",2016-06-27,"Romania","RON","2016 26",4.516
"2735",2016-06-20,"Romania","RON","2016 25",4.53929999999999
"2736",2016-06-13,"Romania","RON","2016 24",4.51780000000001
"2737",2016-06-06,"Romania","RON","2016 23",4.51919999999999
"2738",2016-05-30,"Romania","RON","2016 22",4.50330000000001
"2739",2016-05-23,"Romania","RON","2016 21",4.521
"2740",2016-05-16,"Romania","RON","2016 20",4.48759999999999
"2741",2016-05-09,"Romania","RON","2016 19",4.49049999999999
"2742",2016-05-02,"Romania","RON","2016 18",4.4815
"2743",2016-04-25,"Romania","RON","2016 17",4.4801
"2744",2016-04-18,"Romania","RON","2016 16",4.4749
"2745",2016-04-11,"Romania","RON","2016 15",4.46749999999999
"2746",2016-04-04,"Romania","RON","2016 14",4.46479999999999
"2747",2016-03-21,"Romania","RON","2016 12",4.46879999999999
"2748",2016-03-14,"Romania","RON","2016 11",4.46580000000001
"2749",2016-03-07,"Romania","RON","2016 10",4.46230000000001
"2750",2016-02-29,"Romania","RON","2016 9",4.4757
"2751",2016-02-22,"Romania","RON","2016 8",4.47669999999999
"2752",2016-02-15,"Romania","RON","2016 7",4.4689
"2753",2016-02-08,"Romania","RON","2016 6",4.47979999999999
